Year,Survey,Title,Data File,Stata Data File,Programs,Dictionary
2020,Institutional Characteristics,Directory information,HD2020,HD2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Institutional Characteristics,"Educational offerings, organization, services and athletic associations (revised August 2022)",IC2020,IC2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Institutional Characteristics,Student charges for academic year programs,IC2020_AY,IC2020_AY_STATA,"SPSS, SAS, STATA",Dictionary
2020,Institutional Characteristics,Student charges by program (vocational programs),IC2020_PY,IC2020_PY_STATA,"SPSS, SAS, STATA",Dictionary
2020,Institutional Characteristics,Response status for all survey components(revised August 2022),FLAGS2020,FLAGS2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,12-Month Enrollment,"12-month unduplicated headcount by race/ethnicity, gender and level of student: 2019-20 (revised August 2022)",EFFY2020,EFFY2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,12-Month Enrollment,12-month unduplicated headcount by distance education status and student level: 2019-20 (revised August 2022),EFFY2020_DIST,EFFY2020_DIST_STATA,"SPSS, SAS, STATA",Dictionary
2020,12-Month Enrollment,12-month instructional activity: 2019-20 (revised August 2022),EFIA2020,EFIA2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,12-Month Enrollment,Response status for all survey components (revised August 2022),FLAGS2020,FLAGS2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Admissions and Test Scores,"Admission considerations, applications, admissions, enrollees and test scores, fall 2020 (revised October 2022)",ADM2020,ADM2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Admissions and Test Scores,Response status for all survey components (revised October 2022),FLAGS2020,FLAGS2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student: Fall 2020 (revised November 2022)",EF2020A,EF2020A_STATA,"SPSS, SAS, STATA",Dictionary
2020,Fall Enrollment,"Major field of study, race/ethnicity, gender, attendance status, and level of student: Fall 2020 (revised November 2022)",EF2020CP,EF2020CP_STATA,"SPSS, SAS, STATA",Dictionary
2020,Fall Enrollment,"Age category, gender, attendance status, and level of student: Fall 2020 (revised November 2022)",EF2020B,EF2020B_STATA,"SPSS, SAS, STATA",Dictionary
2020,Fall Enrollment,Residence and migration of first-time freshman: Fall 2020 (revised November 2022),EF2020C,EF2020C_STATA,"SPSS, SAS, STATA",Dictionary
2020,Fall Enrollment,"Total entering class, retention rates, and student-to-faculty ratio: Fall 2020 (revised November 2022)",EF2020D,EF2020D_STATA,"SPSS, SAS, STATA",Dictionary
