Year,Survey,Title,Data File,Stata Data File,Programs,Dictionary
2009,Institutional Characteristics,Directory information,HD2009,HD2009_STATA,"SPSS, SAS, STATA",Dictionary
2009,Institutional Characteristics,"Educational offerings, organization, admissions, services and athletic associations (revised March 2012)",IC2009,IC2009_STATA,"SPSS, SAS, STATA",Dictionary
2009,Institutional Characteristics,Student charges for academic year programs (revised March 2012),IC2009_AY,IC2009_AY_STATA,"SPSS, SAS, STATA",Dictionary
2009,Institutional Characteristics,Student charges by program (vocational programs) (revised March 2012),IC2009_PY,IC2009_PY_STATA,"SPSS, SAS, STATA",Dictionary
2009,Institutional Characteristics,Response status for all survey components (revised April 2012),FLAGS2009,FLAGS2009_STATA,"SPSS, SAS, STATA",Dictionary
2009,12-Month Enrollment,12-month unduplicated headcount: 2008-09 (revised March 2012),EFFY2009,EFFY2009_STATA,"SPSS, SAS, STATA",Dictionary
2009,12-Month Enrollment,12-month instructional activity: 2008-09 (revised March 2012),EFIA2009,EFIA2009_STATA,"SPSS, SAS, STATA",Dictionary
2009,Admissions and Test Scores,"Educational offerings, organization, applications, admissions, enrollees, test scores, services and athletic associations (revised March 2012)",IC2009,IC2009_STATA,"SPSS, SAS, STATA",Dictionary
2009,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student: Fall 2009 (revised March 2012)",EF2009A,EF2009A_STATA,"SPSS, SAS, STATA",Dictionary
2009,Fall Enrollment,"Age category, gender, attendance status, and level of student: Fall 2009 (revised March 2012)",EF2009B,EF2009B_STATA,"SPSS, SAS, STATA",Dictionary
2009,Fall Enrollment,Residence and migration of first-time freshman: Fall 2009 (revised March 2012),EF2009C,EF2009C_STATA,"SPSS, SAS, STATA",Dictionary
2009,Fall Enrollment,"Total entering class, retention rates, and student-to-faculty ratio: Fall 2009 (revised March 2012)",EF2009D,EF2009D_STATA,"SPSS, SAS, STATA",Dictionary
2009,Fall Enrollment,Estimated enrollment: Fall 2009,EFEST2009,EFEST2009_STATA,"SPSS, SAS, STATA",Dictionary
2009,Fall Enrollment,Response status for all survey components (revised April 2012),FLAGS2009,FLAGS2009_STATA,"SPSS, SAS, STATA",Dictionary
2009,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender: July 1, 2008 to June 30, 2009 (revised March 2012)",C2009_A,C2009_A_STATA,"SPSS, SAS, STATA",Dictionary
2009,Completions,Response status for all survey components  (revised April 2012),FLAGS2009,FLAGS2009_STATA,"SPSS, SAS, STATA",Dictionary
