Year,Survey,Title,Data File,Stata Data File,Programs,Dictionary
2013,Institutional Characteristics,Directory information,HD2013,HD2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,Institutional Characteristics,"Educational offerings, admissions, organization,  services and athletic associations(revised August 2015)",IC2013,IC2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,Institutional Characteristics,Student charges for academic year programs,IC2013_AY,IC2013_AY_STATA,"SPSS, SAS, STATA",Dictionary
2013,Institutional Characteristics,Student charges by program (vocational programs),IC2013_PY,IC2013_PY_STATA,"SPSS, SAS, STATA",Dictionary
2013,Institutional Characteristics,Response status for all survey components (revised January 2016),FLAGS2013,FLAGS2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,12-Month Enrollment,12-month unduplicated headcount: 2012-13 (revised August 2015),EFFY2013,EFFY2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,12-Month Enrollment,12-month instructional activity: 2012-13(revised August 2015),EFIA2013,EFIA2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,12-Month Enrollment,Response status for all survey components(revised January 2016),FLAGS2013,FLAGS2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,Admissions and Test Scores,"Educational offerings, organization, applications, admissions, enrollees, test scores, services and athletic associations(revised August 2015)",IC2013,IC2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student: Fall 2013 (revised January 2016)",EF2013A,EF2013A_STATA,"SPSS, SAS, STATA",Dictionary
2013,Fall Enrollment,"Age category, gender, attendance status, and level of student: Fall 2013 (revised January 2016)",EF2013B,EF2013B_STATA,"SPSS, SAS, STATA",Dictionary
2013,Fall Enrollment,Residence and migration of first-time freshman: Fall 2013 (revised January 2016),EF2013C,EF2013C_STATA,"SPSS, SAS, STATA",Dictionary
2013,Fall Enrollment,"Total entering class, retention rates, and student-to-faculty ratio: Fall 2013 (revised January 2016)",EF2013D,EF2013D_STATA,"SPSS, SAS, STATA",Dictionary
2013,Fall Enrollment,Distance education status and level of student: Fall 2013 (revised January 2016),EF2013A_DIST,EF2013A_DIST_STATA,"SPSS, SAS, STATA",Dictionary
2013,Fall Enrollment,Response status for all survey components (revised January 2016),FLAGS2013,FLAGS2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender:July 1, 2012 to June 30, 2013(revised August 2015)",C2013_A,C2013_A_STATA,"SPSS, SAS, STATA",Dictionary
2013,Completions,"Number of students receiving awards/degrees, by race/ethnicity and gender: July 1, 2012 to June 30, 2013(revised August 2015)",C2013_B,C2013_B_STATA,"SPSS, SAS, STATA",Dictionary
2013,Completions,"Number of students receiving awards/degrees, by award level and by gender, race/ethnicity and age categories: July 1, 2012 to June 30, 2013(revised August 2015)",C2013_C,C2013_C_STATA,"SPSS, SAS, STATA",Dictionary
2013,Completions,"Number of programs offered and number of programs offered via distance education, by award level: July 1, 2012 to June 30, 2013(revised August 2015)",C2013DEP,C2013DEP_STATA,"SPSS, SAS, STATA",Dictionary
