Year,Survey,Title,Data File,Stata Data File,Programs,Dictionary
2008,Institutional Characteristics,Directory information,HD2008,HD2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,Institutional Characteristics,"Educational offerings, organization, admissions, services and athletic associations(revised April 2016)",IC2008,IC2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,Institutional Characteristics,Student charges for academic year programs,IC2008_AY,IC2008_AY_STATA,"SPSS, SAS, STATA",Dictionary
2008,Institutional Characteristics,Student charges by program (vocational programs),IC2008_PY,IC2008_PY_STATA,"SPSS, SAS, STATA",Dictionary
2008,Institutional Characteristics,Response status for all survey components(revised April 2016),FLAGS2008,FLAGS2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,12-Month Enrollment,12-month unduplicated headcount: 2007-08 (revised April 2016),EFFY2008,EFFY2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,12-Month Enrollment,12-month instructional activity: 2007-08 (revised April 2016),EFIA2008,EFIA2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,Admissions and Test Scores,"Educational offerings, organization, applications, admissions, enrollees, test scores, services and athletic associations(revised May 2017)",IC2008,IC2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student: Fall 2008(revised April 2016)",EF2008A,EF2008A_STATA,"SPSS, SAS, STATA",Dictionary
2008,Fall Enrollment,"Major field of study, race/ethnicity, gender, attendance status, and level of student: Fall 2008(revised April 2016)",EF2008CP,EF2008CP_STATA,"SPSS, SAS, STATA",Dictionary
2008,Fall Enrollment,"Age category, gender, attendance status, and level of student: Fall 2008(revised April 2016)",EF2008B,EF2008B_STATA,"SPSS, SAS, STATA",Dictionary
2008,Fall Enrollment,Residence and migration of first-time freshman: Fall 2008(revised April 2016),EF2008C,EF2008C_STATA,"SPSS, SAS, STATA",Dictionary
2008,Fall Enrollment,Total entering class and retention rates: Fall 2008(revised April 2016),EF2008D,EF2008D_STATA,"SPSS, SAS, STATA",Dictionary
2008,Fall Enrollment,Estimated enrollment: Fall 2008,EFEST2008,EFEST2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,Fall Enrollment,Response status for all survey components(revised April 2016),FLAGS2008,FLAGS2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender: July 1, 2007 to June 30, 2008 (revised April 2016)",C2008_A,C2008_A_STATA,"SPSS, SAS, STATA",Dictionary
2008,Completions,Response status for all survey components(revised April 2016),FLAGS2008,FLAGS2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,Instructional Staff/Salaries,"Salaries of full-time instructional faculty, by contract length, gender, and academic rank: Academic year 2008-09 (revised April 2016)",SAL2008_A,SAL2008_A_STATA,"SPSS, SAS, STATA",Dictionary
2008,Instructional Staff/Salaries,"Fringe benefits of full-time instructional faculty, by contract length: Academic year 2008-09(revised April 2016)",SAL2008_B,SAL2008_B_STATA,"SPSS, SAS, STATA",Dictionary
2008,Instructional Staff/Salaries,"Tenure status of full-time instructional faculty in 4-year institutions, by contract length, gender, and academic rank:  Academic year 2008-09(revised April 2016)",SAL2008_FACULTY,SAL2008_FACULTY_STATA,"SPSS, SAS, STATA",Dictionary
2008,Instructional Staff/Salaries,"Number of full-time instructional faculty with less than 9-month contracts, by gender and academic rank: Academic year 2008-09(revised April 2016)",SAL2008_A_LT9,SAL2008_A_LT9_STATA,"SPSS, SAS, STATA",Dictionary
2008,Instructional Staff/Salaries,Response status for all survey components(revised April 2016),FLAGS2008,FLAGS2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,Fall Staff,"Employees by primary occupation, salary categories, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2008(revised April 2016)",S2008_ABD,S2008_ABD_STATA,"SPSS, SAS, STATA",Dictionary
2008,Fall Staff,"Full-time instruction/research/public service staff, by tenure status, academic rank, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2008(revised April 2016)",S2008_F,S2008_F_STATA,"SPSS, SAS, STATA",Dictionary
2008,Fall Staff,"New hires by primary occupation, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2008(revised April 2016)",S2008_G,S2008_G_STATA,"SPSS, SAS, STATA",Dictionary
2008,Fall Staff,"Employees by primary occupation, race/ethnicity, and gender (Degree-granting institutions with less than 15 full-time employees and all nondegree-granting institutions): Fall 2008(revised April 2016)",S2008_CN,S2008_CN_STATA,"SPSS, SAS, STATA",Dictionary
2008,Fall Staff,Response status for all survey components(revised April 2016),FLAGS2008,FLAGS2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,Employees by Assigned Position,"Employees by faculty status, primary function/occupational activity: Fall 2008(revised April 2016)",EAP2008,EAP2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,Employees by Assigned Position,Response status for all survey components(revised April 2016),FLAGS2008,FLAGS2008_STATA,"SPSS, SAS, STATA",Dictionary
