Year,Survey,Title,Data File,Stata Data File,Programs,Dictionary
2015,Institutional Characteristics,Directory information,HD2015,HD2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Institutional Characteristics,"Educational offerings, organization, services and athletic associations(revised November 2017)",IC2015,IC2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Institutional Characteristics,Student charges for academic year programs,IC2015_AY,IC2015_AY_STATA,"SPSS, SAS, STATA",Dictionary
2015,Institutional Characteristics,Student charges by program (vocational programs),IC2015_PY,IC2015_PY_STATA,"SPSS, SAS, STATA",Dictionary
2015,Institutional Characteristics,Response status for all survey components(revised November 2017),FLAGS2015,FLAGS2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,12-Month Enrollment,12-month unduplicated headcount: 2014-15(revised November 2017),EFFY2015,EFFY2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,12-Month Enrollment,12-month instructional activity: 2014-15(revised November 2017),EFIA2015,EFIA2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,12-Month Enrollment,Response status for all survey components(revised November 2017),FLAGS2015,FLAGS2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Admissions and Test Scores,"Admission considerations, applications, admissions, enrollees and test scores, fall 2015(revised January 2018)",ADM2015,ADM2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Admissions and Test Scores,Response status for all survey components(revised August 2018),FLAGS2015,FLAGS2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student: Fall 2015(revised January 2018)",EF2015A,EF2015A_STATA,"SPSS, SAS, STATA",Dictionary
2015,Fall Enrollment,"Age category, gender, attendance status, and level of student: Fall 2015(revised January 2018)",EF2015B,EF2015B_STATA,"SPSS, SAS, STATA",Dictionary
2015,Fall Enrollment,Residence and migration of first-time freshman: Fall 2015(revised January 2018),EF2015C,EF2015C_STATA,"SPSS, SAS, STATA",Dictionary
2015,Fall Enrollment,"Total entering class, retention rates, and student-to-faculty ratio: Fall 2015(revised January 2018)",EF2015D,EF2015D_STATA,"SPSS, SAS, STATA",Dictionary
2015,Fall Enrollment,Distance education status and level of student: Fall 2015(revised January 2018),EF2015A_DIST,EF2015A_DIST_STATA,"SPSS, SAS, STATA",Dictionary
2015,Fall Enrollment,Response status for all survey components(revised January 2018),FLAGS2015,FLAGS2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender: July 1, 2014 to June 30, 2015(revised November 2017)",C2015_A,C2015_A_STATA,"SPSS, SAS, STATA",Dictionary
2015,Completions,"Number of students receiving awards/degrees, by race/ethnicity and gender: July 1, 2014 to June 30, 2015(revised November 2017)",C2015_B,C2015_B_STATA,"SPSS, SAS, STATA",Dictionary
2015,Completions,"Number of students receiving awards/degrees, by award level and by gender, race/ethnicity and age categories: July 1, 2014 to June 30, 2015(revised November 2017)",C2015_C,C2015_C_STATA,"SPSS, SAS, STATA",Dictionary
2015,Completions,"Number of programs offered and number of programs offered via distance education, by award level: July 1, 2014 to June 30, 2015(revised November 2017)",C2015DEP,C2015DEP_STATA,"SPSS, SAS, STATA",Dictionary
2015,Completions,Response status for all survey components(revised November 2017),FLAGS2015,FLAGS2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Instructional Staff/Salaries,"Number and salary outlays for full-time nonmedical instructional staff, by  gender, and academic rank:  Academic year 2015-16 (revised January 2018)",SAL2015_IS,SAL2015_IS_STATA,"SPSS, SAS, STATA",Dictionary
2015,Instructional Staff/Salaries,"Number and salary outlays for full-time nonmedical noninstructional staff, by occupation: Academic year 2015-16 (revised January 2018)",SAL2015_NIS,SAL2015_NIS_STATA,"SPSS, SAS, STATA",Dictionary
2015,Instructional Staff/Salaries,Response status for all survey components(revised August 2018),FLAGS2015,FLAGS2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Fall Staff,"Full- and part-time staff by occupational category, race/ethnicity, and gender:  Fall 2015(revised January 2018)",S2015_OC,S2015_OC_STATA,"SPSS, SAS, STATA",Dictionary
2015,Fall Staff,"Full-time instructional staff, by faculty and tenure status, and academic rank  (Degree-granting institutions): Fall 2015(revised January 2018)",S2015_SIS,S2015_SIS_STATA,"SPSS, SAS, STATA",Dictionary
2015,Fall Staff,"Full-time instructional staff, by faculty and tenure status, academic rank, race/ethnicity, and gender (Degree-granting institutions): Fall 2015(revised January 2018)",S2015_IS,S2015_IS_STATA,"SPSS, SAS, STATA",Dictionary
2015,Fall Staff,"New hires by occupational category, race/ethnicity, and gender (Degree-granting institutions):  Fall 2015(revised January 2018)",S2015_NH,S2015_NH_STATA,"SPSS, SAS, STATA",Dictionary
2015,Fall Staff,Response status for all survey components(revised August 2018),FLAGS2015,FLAGS2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Employees by Assigned Position,"Number of staff by occupational category, faculty and tenure status:  Fall 2015(revised January 2018)",EAP2015,EAP2015_STATA,"SPSS, SAS, STATA",Dictionary
