Year,Survey,Title,Data File,Stata Data File,Programs,Dictionary
2011,Institutional Characteristics,Directory information,HD2011,HD2011_STATA,"SPSS, SAS, STATA",Dictionary
2011,Institutional Characteristics,"Educational offerings, organization, admissions, services and athletic associations (revised June 2013)",IC2011,IC2011_STATA,"SPSS, SAS, STATA",Dictionary
2011,Institutional Characteristics,Student charges for academic year programs  (revised June 2013),IC2011_AY,IC2011_AY_STATA,"SPSS, SAS, STATA",Dictionary
2011,Institutional Characteristics,Student charges by program (vocational programs)  (revised June 2013),IC2011_PY,IC2011_PY_STATA,"SPSS, SAS, STATA",Dictionary
2011,Institutional Characteristics,Response status for all survey components  (revised June 2013),FLAGS2011,FLAGS2011_STATA,"SPSS, SAS, STATA",Dictionary
2011,12-Month Enrollment,12-month unduplicated headcount: 2010-11  (revised June 2013),EFFY2011,EFFY2011_STATA,"SPSS, SAS, STATA",Dictionary
2011,12-Month Enrollment,12-month instructional activity: 2010-11  (revised June 2013),EFIA2011,EFIA2011_STATA,"SPSS, SAS, STATA",Dictionary
2011,Admissions and Test Scores,"Educational offerings, organization, applications, admissions, enrollees, test scores, services and athletic associations (revised June 2013)",IC2011,IC2011_STATA,"SPSS, SAS, STATA",Dictionary
2011,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student: Fall 2011 (revised December 2013)",EF2011A,EF2011A_STATA,"SPSS, SAS, STATA",Dictionary
2011,Fall Enrollment,"Age category, gender, attendance status, and level of student: Fall 2011 (revised December 2013)",EF2011B,EF2011B_STATA,"SPSS, SAS, STATA",Dictionary
2011,Fall Enrollment,Residence and migration of first-time freshman: Fall 2011(revised December 2013),EF2011C,EF2011C_STATA,"SPSS, SAS, STATA",Dictionary
2011,Fall Enrollment,"Total entering class, retention rates, and student-to-faculty ratio: Fall 2011  (revised December 2013)",EF2011D,EF2011D_STATA,"SPSS, SAS, STATA",Dictionary
2011,Fall Enrollment,Response status for all survey components  (revised June 2013),FLAGS2011,FLAGS2011_STATA,"SPSS, SAS, STATA",Dictionary
2011,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender: July 1, 2010 to June 30, 2011  (revised June 2013)",C2011_A,C2011_A_STATA,"SPSS, SAS, STATA",Dictionary
2011,Completions,Response status for all survey components  (revised June 2013),FLAGS2011,FLAGS2011_STATA,"SPSS, SAS, STATA",Dictionary
2011,Instructional Staff/Salaries,"Salaries of full-time instructional staff, by contract length, gender, and academic rank: Academic year 2011-12 (revised December 2013)",SAL2011_A,SAL2011_A_STATA,"SPSS, SAS, STATA",Dictionary
2011,Instructional Staff/Salaries,"Faculty status of full-time instructional staff in 4-year institutions, by contract length, gender, and academic rank:  Academic year 2011-12 (revised December 2013)",SAL2011_Faculty,SAL2011_Faculty_STATA,"SPSS, SAS, STATA",Dictionary
2011,Instructional Staff/Salaries,"Number of full-time instructional faculty with less than 9-month contracts, by gender and academic rank: Academic year 2011-12 (revised December 2013)",SAL2011_A_LT9,SAL2011_A_LT9_STATA,"SPSS, SAS, STATA",Dictionary
2011,Instructional Staff/Salaries,Response status for all survey components (revised December 2013),FLAGS2011,FLAGS2011_STATA,"SPSS, SAS, STATA",Dictionary
2011,Fall Staff,"Employees by primary occupation, salary categories, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2011 (revised December 2013)",S2011_ABD,S2011_ABD_STATA,"SPSS, SAS, STATA",Dictionary
2011,Fall Staff,"Full-time instruction/research/public service staff, by faculty status, academic rank, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2011 (revised December 2013)",S2011_F,S2011_F_STATA,"SPSS, SAS, STATA",Dictionary
2011,Fall Staff,"New hires by primary occupation, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2011 (revised December 2013)",S2011_G,S2011_G_STATA,"SPSS, SAS, STATA",Dictionary
2011,Fall Staff,"Employees by primary occupation, race/ethnicity, and gender (Degree-granting institutions with less than 15 full-time employees and all nondegree-granting institutions): Fall 2011",S2011_CN,S2011_CN_STATA,"SPSS, SAS, STATA",Dictionary
2011,Fall Staff,Response status for all survey components  (revised December 2013),FLAGS2011,FLAGS2011_STATA,"SPSS, SAS, STATA",Dictionary
2011,Employees by Assigned Position,"Employees by faculty status, primary function/occupational activity: Fall 2011",EAP2011,EAP2011_STATA,"SPSS, SAS, STATA",Dictionary
2011,Employees by Assigned Position,Response status for all survey components (revised December 2013),FLAGS2011,FLAGS2011_STATA,"SPSS, SAS, STATA",Dictionary
2011,Finance,Public institutions - GASB 34/35: Fiscal year 2011 (revised December 2013),F1011_F1A,F1011_F1A_STATA,"SPSS, SAS, STATA",Dictionary
2011,Finance,Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2011 (revised December 2013),F1011_F2,F1011_F2_STATA,"SPSS, SAS, STATA",Dictionary
2011,Finance,Private for-profit institutions: Fiscal year 2011 (revised December 2013),F1011_F3,F1011_F3_STATA,"SPSS, SAS, STATA",Dictionary
2011,Finance,Response status for all survey components (revised December 2013),FLAGS2011,FLAGS2011_STATA,"SPSS, SAS, STATA",Dictionary
2011,Student Financial Aid and Net Price,Student financial aid and net price: 2010-11  (revised June 2013),SFA1011,SFA1011_STATA,"SPSS, SAS, STATA",Dictionary
2011,Student Financial Aid and Net Price,Response status for all survey components  (revised June 2013),FLAGS2011,FLAGS2011_STATA,"SPSS, SAS, STATA",Dictionary
